enroll,SAT,GPA,scholarship
1,1018,2.42,0.0
0,1302,3.28,0.0
1,1196,3.01,0.0
0,1455,3.53,12900.0
1,1108,2.72,12700.0
1,1204,3.08,0.0
1,1172,2.96,8300.0
0,1348,3.56,7300.0
1,1281,3.12,24100.0
1,1009,2.51,10400.0
0,1456,3.65,10500.0
0,1411,3.52,12500.0
1,1086,2.59,12300.0
0,1248,3.11,0.0
0,1307,3.25,0.0
0,1578,3.91,13600.000000000002
0,1490,3.8,21000.0
1,1276,3.18,5699.999999999999
0,1384,3.36,0.0
1,1182,2.93,0.0
1,1188,3.06,14700.0
0,1336,3.31,11000.0
1,1000,2.62,0.0
1,1214,2.85,0.0
0,1498,3.81,0.0
0,1555,3.91,14100.0
0,1576,3.86,9400.0
1,1053,2.82,0.0
1,1272,3.32,22300.0
1,1295,3.05,13899.999999999998
1,1316,3.45,20000.0
0,1533,3.82,9000.0
0,1346,3.3,0.0
1,1250,2.98,22799.999999999996
0,1537,3.92,0.0
1,1157,3.07,0.0
1,1078,2.71,5400.0
0,1498,3.79,24600.0
1,1106,2.86,0.0
0,1490,3.59,0.0
1,1092,2.76,0.0
0,1410,3.47,10300.0
1,1040,2.55,8600.0
0,1472,3.51,8000.0
0,1534,3.73,0.0
0,1282,3.21,0.0
0,1444,3.76,10800.0
0,1578,4.0,12100.0
0,1479,3.71,0.0
0,1334,3.47,0.0
0,1554,3.69,7500.0
0,1574,3.85,21500.0
1,1146,3.05,0.0
1,1207,2.83,0.0
0,1515,3.62,10000.0
0,1420,3.61,13000.0
0,1308,3.08,0.0
1,1232,3.03,0.0
1,1087,2.9,0.0
0,1378,3.48,6100.0
1,1200,2.84,6700.0
0,1381,3.48,0.0
1,1102,2.89,0.0
1,1237,2.96,6000.0
0,1385,3.38,6000.0
0,1533,3.76,10700.0
1,1031,2.77,8400.0
0,1554,3.71,0.0
1,1308,3.38,14300.0
0,1479,3.52,17600.0
1,1038,2.53,15400.0
0,1455,3.57,0.0
1,1110,2.87,15000.0
0,1461,3.6,12100.0
1,1101,2.7,0.0
0,1423,3.7,7300.0
0,1395,3.63,16900.0
1,1077,2.69,17700.0
1,1159,2.99,0.0
1,1052,2.49,0.0
0,1385,3.32,7800.0
1,1221,2.95,23300.0
1,1144,2.86,13200.0
0,1330,3.37,0.0
0,1224,3.09,0.0
0,1457,3.65,7400.0
0,1540,4.04,12400.0
0,1358,3.3,0.0
1,1213,3.08,0.0
0,1401,3.4,9300.0
0,1423,3.59,22000.0
0,1577,3.77,10500.0
0,1332,3.31,0.0
0,1394,3.53,18100.0
1,1234,3.18,16500.0
0,1567,3.73,0.0
0,1407,3.6,14300.0
1,1090,2.62,0.0
1,1062,2.52,0.0
1,1061,2.78,13100.0
1,1110,2.79,11700.0
0,1447,3.54,14100.0
0,1498,3.59,12800.0
1,1026,2.74,0.0
1,1432,3.45,24400.0
0,1567,3.98,18400.0
0,1532,3.63,0.0
1,1208,2.95,0.0
1,1076,2.78,5600.000000000001
1,1227,2.94,0.0
1,1225,3.04,11800.0
1,1368,3.24,22599.999999999996
0,1277,3.02,0.0
1,1071,2.75,0.0
1,1216,3.02,6200.0
0,1331,3.22,0.0
0,1415,3.72,6100.0
0,1419,3.7,10800.0
0,1443,3.72,6100.0
1,1157,2.7,0.0
0,1261,3.3,0.0
1,1162,3.0,0.0
1,1105,2.74,0.0
1,1290,3.37,19500.0
1,1178,2.86,0.0
1,1172,2.87,0.0
1,1113,2.63,6200.0
1,1150,2.9,0.0
0,1562,3.75,21300.0
0,1553,3.85,15100.0
1,1040,2.48,9600.0
0,1278,3.0,0.0
0,1454,3.6,12800.0
0,1547,3.81,6500.0
0,1535,4.0,16700.0
0,1355,3.2,7900.0
1,1429,3.41,24000.0
0,1577,4.07,15900.0
0,1362,3.31,0.0
0,1328,3.33,0.0
1,1233,3.23,5699.999999999999
0,1220,3.19,0.0
1,1039,2.67,9700.0
1,1017,2.5,0.0
0,1489,3.58,0.0
0,1493,3.87,21100.0
0,1437,3.68,7200.0
0,1384,3.52,5900.0
1,1275,3.33,8100.000000000001
1,1351,3.43,15100.0
0,1530,3.8,23900.0
1,1066,2.47,13600.000000000002
1,1178,2.92,0.0
1,1163,3.09,5900.0
0,1485,3.87,13500.0
1,1049,2.47,0.0
1,1216,3.07,0.0
0,1272,3.1,0.0
0,1247,3.32,0.0
0,1275,3.34,0.0
1,1212,2.84,0.0
1,1182,2.85,0.0
0,1485,3.82,11200.000000000002
0,1443,3.51,0.0
1,1164,3.05,5100.0
1,1214,2.89,0.0
0,1549,3.99,16200.000000000002
1,1208,2.82,0.0
1,1017,2.35,7700.0
0,1566,3.74,0.0
1,1032,2.68,0.0
0,1463,3.59,7700.0
1,1289,3.21,18400.0
0,1542,3.87,23600.0
1,1170,2.86,0.0
1,1367,3.33,16100.000000000002
0,1465,3.53,18800.0
1,1063,2.69,23700.0
0,1489,3.74,7700.0
0,1412,3.4,0.0
0,1300,3.09,0.0
1,1147,2.86,21900.0
1,1150,2.98,14200.0
1,1001,2.66,11700.0
1,1013,2.65,11800.0
1,1135,2.66,0.0
0,1395,3.68,0.0
0,1522,3.72,0.0
0,1233,3.19,0.0
0,1425,3.53,12700.0
1,1120,2.95,0.0
0,1456,3.78,11500.0
1,1073,2.82,0.0
1,1227,2.89,0.0
0,1513,3.63,13100.0
0,1355,3.57,14800.0
0,1466,3.81,12700.0
0,1575,3.84,0.0
1,1375,3.46,20700.0
0,1292,3.1,0.0
1,1071,2.82,7200.0
1,1154,2.84,0.0
0,1256,3.27,5200.0
1,1183,2.82,6200.0
0,1408,3.59,17200.0
1,1143,2.86,0.0
1,1182,3.05,11500.0
0,1559,3.95,6899.999999999999
1,1029,2.62,0.0
1,1094,2.65,14300.0
1,1377,3.27,21900.0
0,1455,3.58,13799.999999999998
0,1382,3.34,0.0
1,1208,3.07,8400.0
0,1410,3.67,8300.0
0,1335,3.38,0.0
0,1457,3.65,9400.0
0,1492,3.55,22599.999999999996
1,1328,3.32,14500.0
1,1207,2.99,0.0
1,1147,2.77,0.0
0,1409,3.49,10600.0
0,1519,3.89,21600.0
1,1197,2.89,9200.0
1,1079,2.66,20500.0
0,1403,3.39,0.0
1,1225,3.23,9000.0
1,1236,3.09,20600.0
0,1528,3.89,24700.000000000004
1,1199,3.03,0.0
0,1395,3.44,0.0
1,1185,2.88,0.0
0,1478,3.78,9900.0
1,1115,2.78,8000.0
1,1208,3.12,8500.0
1,1365,3.35,15300.0
1,1312,3.38,14200.0
1,1033,2.69,5699.999999999999
1,1027,2.52,0.0
1,1059,2.78,0.0
1,1043,2.63,0.0
1,1355,3.49,24200.0
1,1171,2.97,0.0
0,1349,3.41,0.0
1,1201,3.01,7800.0
1,1120,2.69,14000.0
1,1197,3.0,0.0
0,1396,3.62,0.0
1,1010,2.39,0.0
1,1209,3.07,7300.0
1,1257,3.01,6000.0
1,1093,2.83,9800.0
0,1478,3.73,12800.0
0,1577,4.08,0.0
0,1577,3.94,6700.0
1,1236,3.11,22900.0
0,1410,3.36,0.0
1,1357,3.22,23300.0
0,1414,3.61,0.0
1,1005,2.39,8600.0
1,1101,2.63,14300.0
1,1028,2.4,9900.0
0,1373,3.26,0.0
1,1196,2.87,0.0
1,1055,2.68,0.0
0,1379,3.62,12200.0
1,1214,3.03,21100.0
0,1552,3.9,22799.999999999996
1,1005,2.56,0.0
0,1301,3.44,0.0
1,1243,3.28,10600.0
0,1467,3.51,19200.0
1,1193,3.1,0.0
1,1314,3.47,21500.0
0,1235,3.11,0.0
1,1096,2.89,0.0
1,1062,2.69,0.0
1,1094,2.75,0.0
1,1046,2.72,17200.0
1,1119,2.8,8800.0
0,1389,3.32,12500.0
0,1352,3.53,6800.000000000001
1,1047,2.52,0.0
0,1333,3.36,0.0
0,1566,3.93,7400.0
0,1543,3.93,7300.0
0,1442,3.42,0.0
1,1284,3.34,13899.999999999998
1,1039,2.6,6400.0
0,1366,3.35,0.0
1,1361,3.46,22200.000000000004
1,1071,2.86,0.0
1,1271,3.04,14000.0
0,1533,3.72,12600.0
1,1327,3.45,23200.0
0,1519,3.62,11100.000000000002
0,1316,3.36,0.0
0,1452,3.78,0.0
1,1091,2.68,0.0
1,1234,2.96,0.0
1,1190,2.87,0.0
1,1048,2.67,10300.0
0,1365,3.38,7700.0
1,1243,3.16,10800.0
1,1300,3.28,10700.0
1,1179,2.8,5300.0
1,1168,3.03,8700.0
1,1222,2.92,7900.0
1,1306,3.24,11200.000000000002
1,1043,2.51,10800.0
0,1476,3.76,6800.000000000001
0,1454,3.7,9000.0
0,1465,3.73,10100.0
1,1116,2.95,0.0
0,1548,4.05,0.0
0,1357,3.3,0.0
1,1184,2.99,0.0
0,1416,3.37,14700.0
0,1284,3.09,0.0
1,1108,2.94,0.0
1,1176,2.83,0.0
0,1422,3.65,0.0
1,1041,2.55,0.0
1,1006,2.34,14900.0
0,1414,3.68,6100.0
0,1336,3.26,0.0
0,1413,3.63,19700.0
0,1358,3.58,14000.0
1,1012,2.65,0.0
1,1071,2.61,8400.0
0,1503,3.8,22799.999999999996
0,1552,3.88,6100.0
1,1103,2.75,0.0
0,1437,3.71,6600.0
0,1315,3.48,7500.0
1,1144,2.96,10700.0
1,1083,2.71,10900.0
1,1050,2.48,8800.0
1,1109,2.87,10900.0
1,1166,2.98,0.0
0,1296,3.36,0.0
1,1005,2.57,0.0
0,1395,3.53,10300.0
1,1113,2.73,0.0
1,1309,3.24,11399.999999999998
0,1423,3.51,8300.0
1,1174,2.89,13100.0
1,1122,2.7,0.0
1,1181,2.98,0.0
1,1054,2.66,0.0
0,1260,3.07,0.0
0,1481,3.61,12500.0
0,1334,3.28,0.0
1,1227,2.9,7700.0
1,1182,2.92,0.0
1,1112,2.91,11299.999999999998
1,1036,2.59,0.0
1,1283,3.35,17300.0
0,1431,3.41,18700.0
1,1238,2.98,12900.0
0,1346,3.31,8000.0
0,1562,3.78,17500.0
0,1281,3.08,0.0
0,1434,3.69,19300.0
1,1060,2.8,0.0
0,1315,3.46,0.0
1,1032,2.4,0.0
1,1142,2.85,0.0
1,1205,3.06,11399.999999999998
1,1235,2.99,0.0
0,1437,3.72,8700.0
1,1127,2.67,0.0
0,1474,3.79,0.0
1,1024,2.68,5699.999999999999
1,1222,3.04,19800.0
0,1428,3.49,7700.0
1,1088,2.77,7900.0
0,1319,3.14,0.0
1,1025,2.61,0.0
0,1513,3.58,8300.0
0,1324,3.16,0.0
1,1162,2.8,0.0
0,1521,3.84,9600.0
1,1025,2.65,0.0
0,1525,3.85,12400.0
0,1500,3.63,11700.0
1,1082,2.77,0.0
0,1261,3.27,0.0
1,1033,2.68,12400.0
1,1152,2.76,14500.0
1,1205,3.03,19600.0
0,1364,3.55,17100.0
1,1384,3.59,23700.0
1,1266,3.17,9300.0
0,1351,3.52,12000.0
1,1062,2.61,0.0
0,1562,3.8,24800.0
0,1490,3.76,18800.0
0,1323,3.39,12100.0
0,1420,3.51,7000.0
1,1054,2.79,0.0
0,1261,3.11,0.0
0,1244,3.01,0.0
1,1224,2.98,0.0
0,1551,3.73,0.0
1,1371,3.3,23900.0
0,1540,3.74,0.0
0,1398,3.52,6000.0
1,1240,2.97,0.0
0,1383,3.63,11900.0
0,1251,3.12,0.0
1,1352,3.46,24200.0
1,1035,2.5,0.0
0,1277,3.17,0.0
1,1018,2.57,11600.0
1,1275,3.08,22700.0
0,1558,4.04,7900.0
0,1216,3.19,0.0
0,1266,3.04,0.0
0,1362,3.44,9700.0
0,1290,3.37,0.0
1,1210,3.03,11000.0
1,1320,3.45,18300.0
0,1334,3.43,0.0
0,1305,3.15,0.0
0,1460,3.77,0.0
1,1203,2.83,9700.0
0,1538,3.78,6400.0
1,1113,2.7,20400.0
0,1263,3.27,0.0
0,1253,2.99,0.0
0,1252,3.27,0.0
1,1134,2.65,14700.0
1,1099,2.65,16000.0
0,1451,3.58,0.0
1,1078,2.84,0.0
0,1513,3.87,19400.0
0,1258,2.96,0.0
1,1217,2.85,0.0
1,1025,2.61,12400.0
0,1472,3.59,14900.0
0,1498,3.77,0.0
0,1315,3.44,0.0
1,1350,3.48,17300.0
1,1164,3.04,0.0
1,1266,3.28,11399.999999999998
0,1410,3.52,19500.0
0,1371,3.59,11200.000000000002
1,1058,2.74,0.0
0,1273,3.12,0.0
0,1287,3.29,0.0
1,1019,2.56,0.0
1,1040,2.68,8500.0
0,1345,3.5,0.0
1,1219,3.08,6100.0
1,1173,2.8,0.0
0,1508,3.68,0.0
1,1182,2.9,20400.0
0,1360,3.32,9900.0
0,1410,3.66,11299.999999999998
1,1096,2.87,0.0
0,1394,3.65,8100.000000000001
1,1086,2.53,0.0
1,1376,3.47,19100.0
1,1142,3.01,0.0
1,1008,2.45,24700.000000000004
0,1403,3.63,7300.0
1,1199,3.04,12600.0
1,1249,2.97,0.0
0,1506,3.85,0.0
0,1342,3.34,0.0
0,1470,3.68,24900.000000000004
1,1341,3.52,24100.0
1,1131,2.96,0.0
0,1410,3.7,8200.0
1,1001,2.38,0.0
0,1266,3.03,0.0
1,1414,3.35,22700.0
1,1168,2.82,11800.0
0,1337,3.52,0.0
0,1492,3.6,0.0
1,1096,2.87,0.0
0,1427,3.41,0.0
1,1235,2.96,18500.0
1,1195,3.11,21000.0
1,1073,2.64,0.0
0,1397,3.32,0.0
0,1411,3.41,11700.0
1,1145,2.82,0.0
0,1206,3.19,0.0
0,1455,3.6,0.0
0,1546,3.7,7600.0
0,1487,3.6,18600.0
0,1426,3.44,12200.0
0,1450,3.43,6899.999999999999
1,1076,2.65,0.0
1,1214,2.95,0.0
1,1187,2.85,18700.0
0,1455,3.58,7000.0
0,1303,3.24,0.0
0,1473,3.65,12100.0
0,1243,3.28,0.0
1,1275,3.2,20400.0
1,1209,3.05,14600.0
0,1445,3.79,0.0
1,1220,3.07,0.0
1,1003,2.58,0.0
0,1510,3.79,0.0
0,1520,3.93,0.0
0,1359,3.35,9800.0
0,1287,3.03,0.0
0,1290,3.18,0.0
0,1347,3.27,11500.0
1,1339,3.37,16200.000000000002
1,1313,3.45,22400.000000000004
1,1208,3.06,0.0
0,1384,3.34,0.0
1,1166,2.87,17800.0
1,1403,3.44,18600.0
0,1523,3.86,9600.0
0,1360,3.32,0.0
0,1507,3.73,13600.000000000002
0,1545,3.85,7100.0
0,1355,3.44,5699.999999999999
1,1215,2.89,0.0
1,1219,2.95,5800.0
0,1332,3.26,0.0
0,1380,3.31,14100.0
1,1293,3.29,24000.0
1,1047,2.55,19100.0
1,1084,2.76,0.0
0,1458,3.81,19100.0
0,1269,3.2,0.0
1,1299,3.39,17200.0
1,1171,2.93,0.0
0,1313,3.47,0.0
1,1012,2.38,11900.0
0,1546,3.85,0.0
1,1052,2.51,0.0
0,1240,3.26,0.0
0,1438,3.55,0.0
1,1174,3.05,0.0
1,1194,3.08,0.0
0,1430,3.76,20200.0
1,1048,2.48,0.0
1,1131,2.86,0.0
0,1404,3.37,0.0
0,1481,3.69,13000.0
1,1110,2.89,9300.0
1,1101,2.93,0.0
1,1144,3.04,9800.0
0,1267,3.07,0.0
0,1568,3.98,5800.0
1,1356,3.27,13300.0
1,1191,2.83,0.0
0,1452,3.66,7600.0
1,1304,3.19,7600.0
1,1246,3.14,17700.0
1,1222,3.18,9000.0
1,1190,3.05,13200.0
0,1539,4.03,24500.0
0,1519,3.78,23400.0
1,1206,2.93,0.0
1,1159,2.83,21800.0
0,1460,3.61,18900.0
0,1267,3.04,0.0
1,1207,2.92,14700.0
1,1288,3.24,10500.0
0,1261,3.08,0.0
1,1305,3.09,7900.0
0,1470,3.63,10000.0
1,1215,2.94,0.0
1,1102,2.88,0.0
1,1105,2.62,0.0
0,1559,3.8,0.0
0,1563,3.78,15200.0
0,1433,3.42,9600.0
1,1326,3.29,13000.0
1,1126,2.92,13700.000000000002
0,1289,3.19,0.0
0,1532,3.8,9500.0
0,1515,3.84,16000.0
0,1395,3.54,5300.0
0,1397,3.38,13700.000000000002
0,1222,3.2,0.0
0,1277,3.16,0.0
1,1194,3.02,0.0
0,1539,3.96,16800.0
0,1513,3.72,0.0
0,1542,3.91,0.0
1,1007,2.71,13500.0
1,1254,3.21,14700.0
1,1070,2.78,0.0
0,1327,3.4,8000.0
1,1206,2.84,12200.0
1,1068,2.83,8900.0
0,1302,3.16,0.0
1,1178,2.92,10000.0
1,1037,2.56,0.0
1,1276,3.33,14600.0
1,1172,2.74,12900.0
1,1142,2.79,21400.0
0,1342,3.16,0.0
1,1446,3.43,24400.0
0,1370,3.3,5500.0
1,1023,2.71,9300.0
1,1182,2.98,0.0
1,1177,3.1,24600.0
1,1139,2.72,0.0
1,1059,2.79,0.0
1,1115,2.61,10100.0
0,1313,3.47,0.0
1,1228,3.27,12100.0
0,1547,3.74,18000.0
0,1497,3.75,14900.0
0,1551,3.84,10500.0
0,1296,3.11,0.0
1,1020,2.49,17100.0
0,1528,3.99,9100.0
1,1201,3.12,5400.0
0,1522,3.65,6899.999999999999
0,1446,3.62,15100.0
0,1528,3.82,8200.0
0,1434,3.58,6300.0
0,1418,3.39,14100.0
0,1497,3.87,9900.0
0,1262,3.33,0.0
0,1515,3.94,16000.0
1,1031,2.47,0.0
1,1111,2.86,7300.0
1,1234,2.89,0.0
1,1111,2.89,15500.0
1,1082,2.81,16800.0
0,1400,3.59,0.0
0,1443,3.46,0.0
1,1008,2.53,0.0
1,1087,2.85,14500.0
0,1205,3.18,0.0
0,1440,3.67,8200.0
1,1093,2.9,5300.0
1,1103,2.75,11900.0
0,1572,3.86,12800.0
0,1426,3.65,5699.999999999999
0,1379,3.49,6100.0
0,1435,3.4,0.0
0,1419,3.6,12100.0
0,1343,3.51,0.0
1,1332,3.45,15800.0
0,1573,4.01,5500.0
0,1418,3.54,7100.0
1,1182,2.91,16700.0
0,1351,3.49,7700.0
0,1553,4.03,5900.0
1,1073,2.77,0.0
1,1346,3.54,24100.0
1,1127,2.97,22799.999999999996
1,1019,2.72,0.0
1,1268,3.17,7200.0
1,1161,3.05,0.0
1,1332,3.32,18600.0
1,1137,2.94,0.0
0,1480,3.81,11399.999999999998
1,1053,2.8,0.0
0,1303,3.18,0.0
1,1097,2.83,18300.0
0,1343,3.26,0.0
0,1393,3.62,10400.0
0,1298,3.22,0.0
0,1474,3.84,8300.0
1,1351,3.52,19500.0
1,1337,3.49,18800.0
1,1167,2.78,0.0
0,1400,3.66,0.0
0,1459,3.65,11100.000000000002
0,1485,3.9,0.0
1,1039,2.64,0.0
0,1484,3.74,0.0
0,1378,3.28,13500.0
1,1289,3.02,13700.000000000002
0,1298,3.4,0.0
0,1411,3.51,18400.0
1,1150,3.01,11600.0
0,1409,3.69,10000.0
0,1536,3.75,15300.0
0,1518,3.68,7900.0
1,1109,2.61,0.0
0,1342,3.16,0.0
0,1568,3.9,6899.999999999999
1,1223,3.04,0.0
1,1107,2.76,14500.0
1,1247,3.04,23700.0
0,1422,3.46,0.0
0,1468,3.54,8800.0
0,1461,3.81,12700.0
1,1274,3.34,9800.0
1,1092,2.92,0.0
1,1005,2.68,6700.0
1,1289,3.3,24000.0
0,1389,3.58,0.0
0,1285,3.08,0.0
0,1423,3.45,0.0
1,1071,2.68,0.0
0,1529,4.01,9400.0
0,1509,3.59,20200.0
1,1332,3.51,21100.0
0,1397,3.37,6800.000000000001
0,1552,3.7,0.0
1,1388,3.44,17600.0
1,1136,2.95,0.0
0,1556,3.7,11800.0
1,1336,3.33,15600.0
1,1314,3.46,14800.0
1,1087,2.56,17600.0
0,1340,3.29,5900.0
1,1346,3.52,23700.0
1,1175,2.74,0.0
1,1445,3.49,23300.0
0,1566,4.04,13000.0
0,1420,3.58,0.0
1,1218,3.1,5699.999999999999
1,1190,2.89,8900.0
1,1186,2.86,0.0
1,1135,2.74,5100.0
0,1431,3.62,8200.0
0,1235,3.24,0.0
0,1263,3.3,0.0
1,1141,2.88,19400.0
0,1541,3.89,5600.000000000001
1,1102,2.77,19600.0
1,1217,3.12,20500.0
0,1535,3.83,13400.0
1,1132,2.72,0.0
1,1251,3.27,24400.0
0,1397,3.51,5800.0
0,1266,2.99,0.0
0,1413,3.68,0.0
0,1408,3.45,16500.0
1,1115,2.86,0.0
0,1363,3.32,0.0
1,1393,3.47,21000.0
1,1126,2.86,0.0
1,1104,2.6,0.0
1,1158,2.71,12200.0
0,1488,3.6,5600.000000000001
0,1530,4.01,12200.0
0,1547,3.79,5300.0
1,1205,2.98,0.0
0,1481,3.52,7900.0
1,1007,2.6,19800.0
0,1381,3.56,8800.0
1,1015,2.66,10600.0
1,1016,2.59,0.0
0,1481,3.77,23100.0
1,1103,2.85,0.0
1,1127,2.91,0.0
1,1103,2.8,0.0
0,1370,3.36,11200.000000000002
1,1062,2.85,0.0
0,1574,3.9,15700.0
0,1341,3.5,0.0
1,1239,2.99,0.0
0,1257,3.06,0.0
0,1390,3.56,11600.0
0,1355,3.21,0.0
0,1280,3.16,0.0
0,1474,3.74,17100.0
0,1418,3.48,13300.0
1,1065,2.71,0.0
1,1062,2.79,24700.000000000004
1,1010,2.64,0.0
0,1550,3.93,0.0
1,1169,2.8,0.0
1,1106,2.75,0.0
0,1481,3.83,0.0
1,1008,2.54,0.0
1,1173,2.92,0.0
1,1001,2.38,0.0
0,1567,4.02,22700.0
1,1227,3.15,8600.0
1,1215,3.13,13200.0
1,1123,3.0,18800.0
0,1418,3.54,7200.0
0,1313,3.22,0.0
1,1353,3.46,20299.999999999996
0,1336,3.36,0.0
0,1570,3.73,0.0
0,1384,3.29,5600.000000000001
0,1495,3.92,5600.000000000001
0,1341,3.19,0.0
0,1537,3.92,14000.0
0,1412,3.71,10000.0
0,1373,3.63,7300.0
1,1102,2.69,7700.0
1,1101,2.62,11000.0
0,1359,3.45,0.0
1,1065,2.74,0.0
0,1299,3.09,0.0
1,1025,2.55,13400.0
1,1040,2.77,0.0
1,1147,2.98,0.0
0,1553,3.84,0.0
1,1284,3.23,13700.000000000002
0,1538,3.65,19200.0
0,1428,3.64,21200.0
0,1433,3.48,12300.0
1,1188,3.15,0.0
0,1289,3.28,0.0
1,1057,2.67,0.0
1,1237,3.26,19600.0
0,1367,3.57,6800.000000000001
0,1354,3.46,9600.0
1,1080,2.55,0.0
0,1367,3.23,0.0
0,1517,3.92,0.0
1,1177,2.78,11000.0
1,1151,3.04,18900.0
0,1341,3.25,0.0
1,1226,2.97,0.0
0,1438,3.56,0.0
1,1152,2.68,13200.0
1,1049,2.47,8600.0
1,1091,2.6,0.0
1,1054,2.79,0.0
1,1163,2.97,0.0
1,1040,2.55,9600.0
0,1534,3.74,7700.0
1,1324,3.28,22300.0
0,1544,4.04,24700.000000000004
1,1373,3.4,18300.0
0,1359,3.58,11600.0
1,1199,2.89,0.0
1,1193,2.78,6700.0
1,1175,3.07,0.0
1,1096,2.89,0.0
1,1048,2.44,12700.0
1,1165,3.1,0.0
1,1035,2.76,22900.0
1,1023,2.7,12300.0
1,1097,2.73,0.0
1,1101,2.59,0.0
0,1308,3.43,7700.0
1,1275,3.17,11500.0
1,1096,2.71,0.0
0,1406,3.62,0.0
1,1287,3.1,11399.999999999998
0,1562,4.05,17400.0
1,1079,2.81,11800.0
0,1311,3.39,0.0
1,1015,2.65,7900.0
0,1382,3.34,0.0
0,1461,3.59,12400.0
0,1577,3.76,7300.0
1,1277,3.34,12800.0
0,1466,3.51,8200.0
0,1408,3.57,6300.0
0,1411,3.72,14300.0
0,1537,3.72,23400.0
1,1141,2.72,10100.0
1,1097,2.69,0.0
1,1134,2.65,0.0
0,1429,3.7,12200.0
1,1060,2.47,7700.0
1,1358,3.2,21100.0
0,1325,3.45,0.0
1,1029,2.71,0.0
0,1523,3.76,10400.0
1,1208,3.08,0.0
0,1302,3.32,0.0
0,1306,3.2,0.0
1,1007,2.35,0.0
1,1228,2.93,0.0
1,1015,2.67,0.0
1,1163,3.1,0.0
0,1541,3.65,12000.0
1,1155,3.06,0.0
1,1029,2.55,0.0
1,1114,2.65,20800.0
1,1204,3.07,0.0
1,1360,3.34,22000.0
1,1165,2.73,0.0
0,1264,3.18,0.0
1,1189,2.8,0.0
1,1248,3.28,14900.0
0,1465,3.64,0.0
0,1571,3.75,15800.0
1,1107,2.79,7300.0
0,1474,3.83,11000.0
0,1297,3.38,6899.999999999999
0,1497,3.94,5000.0
1,1154,2.74,11900.0
0,1550,3.76,5500.0
0,1365,3.41,14500.0
0,1555,3.72,23700.0
1,1013,2.63,0.0
1,1139,3.0,0.0
0,1530,3.78,17200.0
1,1009,2.47,0.0
0,1503,3.89,13300.0
1,1278,3.25,24300.0
1,1157,2.85,0.0
0,1266,3.08,0.0
1,1157,3.06,0.0
1,1361,3.38,14700.0
1,1163,2.79,7500.0
0,1537,3.91,0.0
0,1380,3.58,13000.0
0,1548,3.77,7700.0
0,1514,3.79,8000.0
0,1364,3.42,10700.0
0,1307,3.26,0.0
1,1184,2.94,0.0
0,1457,3.8,21300.0
1,1175,3.13,24600.0
0,1579,4.12,8200.0
1,1318,3.27,18500.0
0,1539,3.97,22500.0
0,1442,3.44,8100.000000000001
1,1218,2.96,0.0
0,1325,3.3,9400.0
0,1496,3.55,18500.0
1,1133,2.88,0.0
1,1238,2.96,0.0
1,1075,2.56,12000.0
0,1233,3.28,0.0
1,1070,2.65,0.0
1,1445,3.44,22599.999999999996
0,1511,3.66,19100.0
0,1302,3.35,0.0
1,1063,2.48,0.0
0,1536,3.69,10000.0
0,1409,3.5,14500.0
1,1281,3.17,9700.0
1,1108,2.65,0.0
1,1092,2.74,0.0
0,1528,3.76,24900.000000000004
0,1556,3.9,11600.0
1,1238,3.0,7600.0
1,1018,2.59,12000.0
0,1565,3.73,17300.0
0,1280,3.03,0.0
1,1108,2.9,12400.0
1,1066,2.59,7300.0
1,1144,2.88,0.0
1,1222,3.16,6100.0
0,1257,3.11,0.0
0,1282,3.39,0.0
0,1316,3.1,0.0
0,1373,3.37,14300.0
1,1122,2.64,0.0
0,1399,3.41,12100.0
1,1365,3.36,22300.0
0,1335,3.2,0.0
1,1234,2.91,0.0
0,1420,3.43,0.0
1,1268,3.0,21500.0
0,1542,3.88,11600.0
1,1181,3.11,18000.0
0,1454,3.73,6800.000000000001
1,1029,2.65,13500.0
1,1241,2.91,23700.0
1,1268,3.31,15000.0
0,1287,3.14,0.0
0,1561,4.1,20200.0
1,1319,3.15,13000.0
1,1068,2.6,0.0
0,1425,3.54,15400.0
0,1432,3.67,7800.0
0,1425,3.44,9400.0
1,1401,3.43,23800.0
1,1392,3.52,20000.0
0,1283,3.41,0.0
1,1085,2.6,6300.0
1,1057,2.57,10500.0
0,1496,3.81,0.0
0,1256,3.22,0.0
0,1406,3.7,6400.0
0,1363,3.29,0.0
0,1575,3.75,0.0
0,1371,3.62,0.0
1,1080,2.59,14000.0
0,1225,3.21,0.0
1,1376,3.51,21700.0
1,1164,2.92,0.0
0,1557,3.76,20700.0
0,1332,3.18,6800.000000000001
1,1181,3.1,8600.0
1,1197,3.06,0.0
1,1161,3.07,0.0
0,1199,3.17,0.0
1,1003,2.52,15700.0
0,1218,3.13,0.0
0,1262,2.99,0.0
0,1439,3.52,20200.0
0,1255,3.31,0.0
1,1036,2.46,0.0
0,1391,3.3,12200.0
0,1238,3.15,0.0
0,1388,3.28,11800.0
0,1494,3.73,16299.999999999998
1,1299,3.36,19700.0
1,1016,2.36,0.0
0,1250,3.16,0.0
0,1369,3.44,0.0
1,1074,2.64,0.0
0,1407,3.42,6899.999999999999
1,1170,2.74,9600.0
0,1466,3.66,13200.0
1,1148,2.95,0.0
1,1030,2.46,16500.0
1,1130,3.01,0.0
0,1527,3.92,0.0
1,1010,2.5,6500.0
0,1342,3.49,9900.0
0,1524,3.69,0.0
1,1143,3.06,8300.0
